id,sender_id,receiver_id,amount,start_time,end_time,mpp,is_success,no_balance_count,offline_node_count,timeout_exp,attempts,route,total_fee
1388,3827,1026,9999540,1430464,1431058,0,1,0,0,0,1,43274-9980-6163,3184
1389,4984,3996,9999796,1430791,1431388,0,1,0,0,0,1,49544-49357-36636,4256
1390,3147,4431,9999526,1431025,1432017,0,1,1,0,0,2,27386-14799-42474,8586
1391,6043,392,10000675,1431681,1432281,0,1,0,0,0,1,61138-1388-2521,4120
1392,7719,7377,10002214,1433021,1434011,0,1,1,0,0,2,71192-56208-69143,8993
1393,3796,7725,9999558,1433100,1433698,0,1,0,0,0,1,33803-39522-71229,3231
1394,235,4841,10000727,1433461,1434261,0,1,0,0,0,1,748-9-23575-48444,9772
1395,538,792,10000059,1434800,1435402,0,1,0,0,0,1,11325-33050-4349,6430
1396,2092,2941,10001831,1434898,1435497,0,1,0,0,0,1,16352-10228-25387,4104
1397,3663,6288,10001574,1436800,1437592,0,1,0,0,0,1,32282-29897-47592-62611,6111
1398,5035,694,9999194,1438873,1439664,0,1,0,0,0,1,49650-52992-15057-4007,4368
1399,273,4798,10000956,1440151,1440948,0,1,0,0,0,1,7917-13193-53005-48037,6225
1400,2507,3653,9999329,1442633,1443231,0,1,1,0,0,2,41843-32177,2324
1401,7652,4204,10001610,1443754,1444347,0,1,0,0,0,1,70792-36439-39113,2687
1402,4074,4784,9999144,1444338,1444933,0,0,1,0,0,2,37484-35953-44998-47856,6513
1403,4899,3717,10001342,1444653,1445253,0,1,0,0,0,1,49361-23574-33952,3306
1404,3032,5134,10000694,1444961,1445557,0,0,1,0,0,2,26220-52095-43931-50624,7712
1405,3172,1821,10000075,1445287,1445881,0,1,0,0,0,1,27616-25193-23688,4781
1406,1288,2577,10000106,1446649,1447645,0,1,1,0,0,2,7984-6031-21578,4839
1407,6472,4528,10001301,1448235,1448833,0,1,0,0,0,1,63712-29671-44374,3934
1408,8000,6951,9999171,1449084,1449882,0,1,0,0,0,1,72878-29723-21392-66589,8138
1409,5490,5785,9998627,1451253,1451848,0,0,1,0,0,2,54106-54098-38843-57586,7400
1410,3515,6077,9999438,1452078,1452870,0,1,0,0,0,1,30561-46736-41650-61345,4689
1411,1856,5740,10001285,1453405,1454005,0,1,0,0,0,1,59474-43605-57012,5639
1412,2051,6516,9998376,1454088,1454885,0,1,1,0,0,2,21734-20871-63979,4448
1413,7750,7401,10000088,1457178,1457772,0,1,0,0,0,1,71382-46682-69289,4377
1414,5150,1474,9998066,1457754,1458154,0,1,0,0,0,1,58032-13385,1289
1415,6827,5285,10000811,1458395,1459791,0,1,2,0,0,3,65844-42070-41775-52576,5063
1416,5536,1354,9998056,1458455,1459052,0,1,0,0,0,1,55701-29838-11367,5530
1417,2990,247,10000479,1461810,1462407,0,1,0,0,0,1,25875-23574-1904,4397
1418,3279,4315,10000565,1463764,1464362,0,1,0,0,0,1,28514-24336-40713,2601
1419,2789,2752,9999405,1463962,1464363,0,1,0,0,0,1,23823-23392,4253
1420,1580,391,9997297,1464414,1465215,0,1,1,0,0,2,11484-8953-3373,4334
1421,1776,503,9999005,1465152,1465552,0,1,0,0,0,1,18427-59412,2927
1422,5333,817,9999471,1465325,1465325,0,0,0,0,0,1,-1,
1423,3298,319,9999610,1466833,1467633,0,1,1,0,0,2,28736-57775-4002,3369
1424,3959,4740,10000995,1469411,1470602,0,1,2,0,0,3,35960-15994-47827-47409,5854
1425,942,1887,9999072,1471019,1471615,0,1,0,0,0,1,5321-10689-14358,6599
1426,1146,971,10000175,1472365,1474556,0,1,4,0,0,5,7178-20512-6502-6729,7262
1427,2710,3017,10002236,1473805,1474801,1,0,2,0,0,4,22847-32026-21930-26098,11120
1428,6918,865,9999886,1474300,1475095,0,1,0,0,0,1,66386-37231-36552-4849,3725
1429,2387,958,9999512,1474378,1474975,0,1,0,0,0,1,19595-5171-5458,4810
1430,4997,7909,9999315,1475825,1476627,0,1,0,0,0,1,49571-58440-23348-72333,8213
1431,4402,6177,10000715,1475948,1476547,0,1,0,0,0,1,41977-30042-61943,5129
1432,5848,4361,10000423,1477529,1478126,0,1,0,0,0,1,58295-48358-41515,4177
1433,3333,3263,10001009,1478427,1480023,0,1,3,0,0,4,28843-32070-29838-28379,6096
1434,6751,6322,10001576,1479404,1480003,0,1,0,0,0,1,65384-32190-62811,2875
1435,3278,5573,10000783,1479500,1480888,0,1,2,0,0,3,28511-65067-65068-54848,10693
1436,4849,1355,10000992,1479782,1480180,0,0,1,0,0,2,52015-386-8575,6414
1437,4584,1251,10000832,1479784,1480979,0,1,1,0,0,2,45171-33015-12660-10806,4159
1438,1353,3090,10000672,1480472,1481269,0,1,1,0,0,2,8562-36973-26760,9683
1439,3029,2648,9999664,1481947,1482546,0,1,0,0,0,1,26202-11501-22300,2518
1440,4996,3895,9998829,1484406,1485205,0,1,0,0,0,1,49569-52992-20148-35019,8598
1441,5465,5763,9999768,1486437,1487827,0,1,2,0,0,3,53980-48200-38976-57339,5368
1442,911,3528,9999298,1487472,1488072,0,1,0,0,0,1,55546-42184-30666,5952
1443,2836,3535,10000970,1487636,1488034,0,1,0,0,0,1,24250-30773,4284
1444,7159,5742,10000113,1488163,1488757,0,1,0,0,0,1,67834-44999-60560,3869
1445,3996,1623,10000252,1488215,1488812,0,1,0,0,0,1,36531-45690-11885,4592
1446,6657,3972,10001393,1489476,1490075,0,1,0,0,0,1,64824-7203-36110,6003
1447,1490,1338,9998851,1489623,1490419,0,1,0,0,0,1,10404-20402-8719-8438,7705
1448,2611,4112,10000484,1491702,1492301,0,1,0,0,0,1,21989-31912-42335,6203
1449,4841,6119,9999072,1491762,1493354,0,1,3,0,0,4,48445-53010-16513-61593,8423
1450,5844,880,10000849,1492892,1494092,0,1,1,0,0,2,58281-41300-3934-4947,7088
1451,6057,294,10000494,1499633,1500231,0,1,0,0,0,1,61220-33225-968,4922
1452,4567,2652,10000018,1500484,1501281,0,1,0,0,0,1,44857-31980-12179-22336,8862
1453,3862,5476,9999942,1503262,1504258,0,0,2,0,0,3,34511-28847-1951-52994-54064,7105
1454,1181,3607,9998614,1504970,1505571,0,1,0,0,0,1,7332-33093-31617,2485
1455,6475,7367,9999381,1505726,1506326,0,1,0,0,0,1,63730-6857-69083,5076
1456,6547,6323,10000456,1506824,1508415,0,1,2,0,0,3,64162-11518-12201-62821,7517
1457,2331,755,9999984,1507337,1507932,0,1,0,0,0,1,19131-17546-19607,2541
1458,4207,3740,10000169,1507725,1508123,0,1,0,0,0,1,39142-32970,3844
1459,2025,1023,9999829,1510016,1510415,0,1,0,0,0,1,23840-47262,1730
1460,2048,2339,10000802,1510689,1511287,0,1,0,0,0,1,15947-865-19208,5350
1461,5456,2137,9997639,1511089,1512283,0,1,1,0,0,2,53871-58440-1922-17889,7695
1462,7687,4487,9999616,1511669,1512660,0,1,0,0,0,1,71004-37503-60772-44673-44946,7502
1463,3362,4223,9997972,1511927,1512525,0,1,0,0,0,1,30497-47590-39381,5714
1464,2930,7691,10001594,1513304,1513899,0,1,0,0,0,1,25262-10418-71029,3066
1465,6601,7960,9999125,1514005,1514603,0,1,0,0,0,1,64488-7610-72639,9638
1466,299,7041,9999327,1514196,1515187,0,1,1,0,0,2,982-5213-32754-67129,7560
1467,25,5157,9998804,1514220,1515024,0,1,1,0,0,2,55-56355-57300,6816
1468,1599,815,10001009,1518639,1519236,0,1,0,0,0,1,11749-5952-4510,5576
1469,1583,510,10000274,1519008,1519607,0,1,0,0,0,1,11509-4195-2591,2880
1470,4146,5314,10000767,1519565,1520162,0,1,0,0,0,1,38458-32063-52568,3922
1471,430,4114,9999564,1519786,1520784,0,1,1,0,0,2,2101-1252-21923-42011,4338
1472,1601,4944,9998864,1520474,1521273,0,1,0,0,0,1,11697-24644-58441-49465,8817
1473,5081,1482,9999540,1521931,1522531,0,1,0,0,0,1,50216-23491-12046,3373
1474,2819,7913,10000672,1523684,1524476,0,1,0,0,0,1,24140-1587-29319-72361,4769
1475,327,5750,9999785,1524753,1525351,0,1,0,0,0,1,20257-16838-57222,2704
1476,5359,5191,9999968,1527032,1527629,0,1,0,0,0,1,53350-53373-51134,8763
1477,5479,5509,10000477,1527463,1528462,0,0,2,0,0,3,54071-52995-59172-54341,7050
1478,3441,4470,10002510,1528345,1528942,0,1,0,0,0,1,29698-39804-44405,3610
1479,3626,1460,10000492,1530367,1530764,0,1,0,0,0,1,32563-23754,4353
1480,855,5364,9999035,1531047,1531843,0,0,2,0,0,3,8474-28732-53916,6118
1481,6110,614,10000913,1531712,1532307,0,1,0,0,0,1,61540-46362-3211,3217
1482,6692,5179,10000199,1532981,1534168,0,1,1,0,0,2,65032-27150-42615-51096,4935
1483,6368,2738,9999983,1533196,1533790,0,1,0,0,0,1,63086-46267-23338,7310
1484,2372,2261,10001877,1533689,1534088,0,1,0,0,0,1,19510-35447,2939
1485,6715,5230,9999245,1536525,1537121,0,1,0,0,0,1,65170-43373-51491,6692
1486,1468,4535,9999142,1536739,1537335,0,1,0,0,0,1,9436-17348-44367,8732
1487,4954,4530,10000179,1536866,1538661,0,1,2,0,0,3,49485-60307-40526-44278,7096
1488,3467,6006,9999169,1538037,1538633,0,1,0,0,0,1,55749-43070-60917,3389
1489,6920,2564,10001411,1538874,1539464,0,1,0,0,0,1,66398-55608-21439,6332
1490,5595,3261,10000346,1540485,1541278,0,1,1,0,0,2,55117-6877-28366,5580
1491,3860,4553,9999351,1541078,1541677,0,1,0,0,0,1,34493-23415-44624,7281
1492,4215,404,9999310,1541855,1543256,0,1,2,0,0,3,42535-49733-49826-1895,6879
1493,4386,5165,10000662,1543824,1544421,0,0,1,0,0,2,41697-41223-41293-50994,4850
1494,1530,3143,9998906,1544111,1544709,0,1,0,0,0,1,23717-23575-27318,6414
1495,7933,3802,10000864,1545747,1546342,0,1,0,0,0,1,72476-37603-54222,5978
1496,1324,7309,10000024,1546378,1546972,0,1,0,0,0,1,53269-53226-68733,3926
1497,5363,6344,9998855,1548611,1549214,0,1,0,0,0,1,53360-56049-62943,3728
1498,1764,1341,10000299,1549858,1550257,0,0,1,0,0,2,12855-4239-8451,4798
1499,3952,2011,10000129,1550521,1551117,0,1,0,0,0,1,40962-28237-18118,3522
1500,5453,3910,10001437,1551283,1552677,0,1,2,0,0,3,53864-52992-20275-35471,4880
1501,6509,3678,9999728,1551327,1552125,0,1,0,0,0,1,63932-58075-45225-32414,8414
1502,4903,160,10001792,1553332,1554127,0,1,1,0,0,2,49368-23574-52735,4162
1503,1516,4014,10001410,1553546,1554532,0,1,1,0,0,2,11631-41552-44113,4667
1504,1287,1201,9999131,1554424,1554820,0,1,0,0,0,1,7974-7461,1757
1505,2478,2140,10001543,1555762,1556358,0,1,0,0,0,1,20457-10298-16995,3629
1506,7152,2726,10000843,1556036,1556635,0,1,0,0,0,1,67790-9628-23199,6873
1507,2493,4196,9999942,1556664,1557064,0,1,0,0,0,1,56546-39011,2922
1508,1396,3879,10000864,1556977,1557377,0,1,0,0,0,1,9257-34784,1446
1509,1731,7202,9999836,1557233,1557831,0,1,0,0,0,1,49751-54457-68093,2268
1510,1621,7957,9999036,1559115,1559712,0,1,0,0,0,1,11880-13883-72623,3829
1511,7349,6081,9997656,1559417,1560016,0,1,0,0,0,1,68974-3828-61365,3393
1512,3793,4465,10001068,1559852,1560448,0,1,0,0,0,1,34055-24264-49870,4693
1513,6330,6304,9998982,1560017,1560612,0,1,0,0,0,1,62860-35108-62707,6686
1514,4447,3104,9999815,1560726,1561320,0,1,0,0,0,1,44762-11425-26959,4677
1515,2239,4603,9998515,1561758,1562753,0,1,1,0,0,2,64135-64132-59172-47755,8043
1516,6891,6925,9999829,1563397,1564595,0,1,1,0,0,2,66228-32422-8347-66431,5724
1517,4162,7125,9999610,1563573,1564168,0,1,0,0,0,1,38637-47520-67631,3277
1518,2708,6873,9999082,1563683,1564279,0,1,0,0,0,1,22830-45326-66121,4376
1519,3993,6108,10000457,1563833,1564430,0,1,0,0,0,1,56836-41123-61529,4811
1520,2510,7432,10001052,1564934,1566917,0,1,3,0,0,4,21548-41997-45944-26132-69473,14505
1521,3495,6921,9999393,1565306,1565902,0,1,0,0,0,1,30366-7043-66407,5723
1522,1071,7761,9998690,1567049,1567644,0,1,0,0,0,1,6796-42057-71447,5708
1523,4194,1868,10000482,1568112,1569111,0,1,1,0,0,2,47596-22914-16223,7725
1524,3905,7268,9999095,1568319,1569118,0,1,0,0,0,1,35149-2695-12050-68491,3953
1525,887,4768,9999762,1568582,1569177,0,1,0,0,0,1,5011-1742-47750,5169
1526,4410,5208,9999065,1569466,1569466,0,0,1,0,0,2,42157-52702-51252,3786
1527,6197,5620,10000327,1569552,1570148,0,1,0,0,0,1,62062-33724-56019,3294
1528,5474,3688,10000480,1569618,1570615,0,1,1,0,0,2,53999-45218-50241-32470,7422
1529,1872,6997,9998306,1569628,1570224,0,1,0,0,0,1,14257-38074-66863,4985
1530,6011,1264,9999203,1569689,1570281,0,1,0,0,0,1,60948-24780-7829,5948
1531,6569,3372,9998393,1570019,1570813,0,1,0,0,0,1,64294-71421-71424-29034,6637
1532,4,1557,9999843,1570438,1571031,0,1,0,0,0,1,9-52737-11346,5033
1533,5876,1774,9999261,1571188,1571982,0,1,1,0,0,2,59649-11543-12962,3727
1534,1944,7649,9999248,1572704,1573500,0,1,0,0,0,1,14876-7392-7611-70777,5630
1535,2186,7752,9999987,1573038,1573436,0,1,0,0,0,1,17638-71391,2562
1536,469,4146,9999276,1573054,1573852,0,1,0,0,0,1,2917-1951-2208-38459,5123
1537,5445,6840,9999710,1573148,1573940,1,0,1,0,0,3,53803-56253-2176-65923,18854
1538,4751,5866,10000055,1573405,1574005,0,1,0,0,0,1,47471-58213-58570,7472
1539,7105,2246,9998841,1573713,1574707,0,1,1,0,0,2,67512-54266-50043-24456,5128
1540,6752,729,9999477,1576082,1576679,0,1,1,0,0,2,65394-52958-4196,6024
1541,7185,2146,10001148,1576162,1576763,0,0,1,0,0,2,67992-4203-7691-17060,6426
1542,5950,68,10000372,1576609,1577402,0,1,0,0,0,1,60100-43090-54457-146,5921
1543,5410,4179,10000755,1577464,1578261,0,1,0,0,0,1,53542-55593-53222-38848,6026
1544,2990,7192,10000463,1579059,1580255,0,1,2,0,0,3,25875-42928-42286-68031,10345
1545,7287,197,9998867,1579349,1579947,0,1,0,0,0,1,68604-10134-57326,2717
1546,7272,5691,10000043,1581200,1581793,0,1,0,0,0,1,68514-54831-56497,7414
1547,2614,3828,9999648,1581989,1582586,0,1,0,0,0,1,22636-1519-34218,3710
1548,4813,6675,10001818,1585761,1586556,0,1,0,0,0,1,48198-22228-57343-64931,5729
1549,2496,1926,9998601,1585889,1586489,0,1,0,0,0,1,49113-20517-54259,4384
1550,935,1182,10000264,1586017,1586417,0,1,0,0,0,1,7624-7335,2606
1551,7157,6067,10000010,1586179,1587177,0,1,1,0,0,2,67820-3954-47727-61283,7122
1552,501,5845,9999571,1586397,1586993,0,1,0,0,0,1,71419-71416-58282,4242
1553,3064,4835,10000675,1587321,1588308,0,1,1,0,0,2,26539-37042-31461-48414,8810
1554,7082,3293,10000123,1588248,1588846,0,1,0,0,0,1,67372-36381-29628,4573
1555,4596,3379,9999613,1588747,1589343,0,1,0,0,0,1,45421-31497-29049,7092
1556,3027,6376,10000848,1589481,1590076,0,1,0,0,0,1,26166-3941-63137,3606
1557,6598,3244,10001212,1591403,1592593,0,1,1,0,0,2,64468-11716-1406-29530,5491
1558,7131,868,9997667,1591509,1592104,0,1,0,0,0,1,67664-4163-4865,6191
1559,6667,3205,9998916,1592848,1594241,0,1,2,0,0,3,64884-15181-27911,6092
1560,4163,7455,9999779,1594257,1594257,0,0,0,0,0,1,-1,
1561,181,4620,9999412,1595403,1596791,0,1,2,0,0,3,558-39105-47355-45706,7578
1562,3181,4641,9999060,1595593,1596187,0,1,0,0,0,1,27707-10600-46012,3318
1563,5876,2802,9998703,1596431,1597029,0,1,0,0,0,1,59454-41051-25970,5878
1564,6032,1763,10000158,1598048,1598645,0,1,0,0,0,1,61072-13321-13159,4514
1565,6083,1066,10000873,1602122,1602912,0,1,0,0,0,1,61378-5668-5480-6475,3431
1566,3219,7180,10000033,1602135,1602735,0,1,0,0,0,1,40336-5671-67963,6750
1567,623,3608,10000066,1602395,1602992,0,1,0,0,0,1,3119-3859-31622,2700
1568,5682,236,9998299,1603885,1605280,0,1,2,0,0,3,56341-59244-59570,6242
1569,219,1779,9999697,1605021,1605419,0,1,0,0,0,1,38172-12997,1437
1570,2624,2453,9998782,1605518,1606111,0,1,0,0,0,1,22114-38269-20181,6305
1571,1317,5816,10000341,1605753,1606149,0,0,1,0,0,2,8997-37995-58051,7271
1572,2622,182,10000066,1606023,1606420,0,1,0,0,0,1,22095-560,1463
1573,747,6218,9999498,1606539,1607133,0,1,0,0,0,1,4664-6239-62189,2218
1574,7731,2495,10000709,1607550,1608148,0,1,0,0,0,1,71264-42209-23668,3458
1575,2277,1827,9999246,1608817,1609410,0,1,0,0,0,1,19721-15405-28537,4682
1576,5821,3134,9998149,1610169,1610169,0,0,0,0,0,1,-1,
1577,6268,4907,9998077,1610429,1612017,0,1,2,0,0,3,62486-23045-32109-49376,5515
1578,5273,6789,10000229,1610664,1611664,0,1,1,0,0,2,52026-41368-43489-65615,4622
1579,6844,3800,9998488,1610909,1611504,0,1,0,0,0,1,65942-47010-33846,6828
1580,7375,1627,10000108,1611249,1611646,0,1,0,0,0,1,69132-48363,1263
1581,5859,1118,9999431,1611338,1611937,0,1,0,0,0,1,58389-47774-7009,7457
1582,6537,1205,9999854,1611582,1612580,0,1,1,0,0,2,64104-25324-25668,2683
1583,7578,7351,9999414,1611840,1612039,0,1,0,0,0,1,70350,0
1584,6669,3457,9999178,1612013,1612411,0,1,0,0,0,1,64894-29904,4361
1585,3790,616,9999203,1613711,1614308,0,1,0,0,0,1,41023-10-3083,4017
1586,4100,6497,10000928,1614272,1615474,0,1,2,0,0,3,42660-15708-63865,4941
1587,6578,4578,10001102,1614583,1615376,0,1,0,0,0,1,64348-52728-41510-45030,8701
1588,4184,7423,10000157,1616605,1617203,0,1,0,0,0,1,39274-31777-69421,2301
1589,1015,721,9998750,1617275,1617869,0,1,0,0,0,1,6094-1673-3788,2383
1590,5739,1388,9999453,1619414,1620013,0,1,0,0,0,1,58547-51962-8794,5750
1591,7067,1413,9999762,1619873,1620669,0,1,0,0,0,1,67284-55231-40722-8987,3923
1592,484,1412,10000794,1619991,1620591,0,1,0,0,0,1,2398-1285-8975,5180
1593,3312,1240,10000217,1620007,1620800,0,1,1,0,0,2,28779-52991-20078,4554
1594,3374,692,9997675,1620869,1621861,0,1,1,0,0,2,29039-26680-13558-19321,5877
1595,771,6313,9997958,1620970,1621562,0,1,0,0,0,1,4226-2209-62757,6112
1596,38,7139,9997773,1621368,1621968,0,1,0,0,0,1,78-3163-67715,7496
1597,5208,5798,10000746,1621955,1622551,0,1,0,0,0,1,51367-10094-57865,4384
1598,2359,6918,9999689,1622552,1623350,0,1,0,0,0,1,19386-28453-16083-66389,5294
1599,6157,7025,10000247,1622873,1623474,0,1,0,0,0,1,61822-56449-67033,5876
1600,2295,7720,10000185,1623737,1624930,0,1,2,0,0,3,49755-43089-71201,3098
1601,3936,5250,9999471,1624826,1625430,0,1,0,0,0,1,57839-57240-51712,6082
1602,4774,6178,10000573,1624921,1625514,0,1,0,0,0,1,47820-21738-61951,2908
1603,6718,82,9999689,1625887,1626685,0,1,0,0,0,1,65188-39433-48789-185,7520
1604,986,7878,9999007,1626264,1626859,0,1,0,0,0,1,11750-4251-72147,7581
1605,6938,3494,9999570,1627292,1627885,0,1,0,0,0,1,66510-40647-47474,2854
1606,328,893,10000619,1628635,1629434,0,1,0,0,0,1,1126-2849-3112-5076,4509
1607,7448,7397,10001367,1629842,1631042,0,1,1,0,0,2,69570-46792-17355-69263,5492
1608,88,6550,9999724,1630988,1632380,0,1,1,0,0,2,201-21715-16871-64179,6989
1609,4512,6113,9997905,1631781,1631781,0,0,0,0,0,1,-1,
1610,2463,3585,10001618,1631998,1632791,0,1,0,0,0,1,20294-56116-59053-31278,7891
1611,7063,3287,10000897,1632237,1633032,0,1,1,0,0,2,67256-1765-48447,5102
1612,4016,2578,10000203,1636038,1636634,0,1,0,0,0,1,51984-977-21588,5897
1613,4958,7478,9999045,1636238,1637232,0,1,1,0,0,2,49493-52995-9306-69749,10522
1614,6270,3856,10000564,1636589,1637188,0,1,0,0,0,1,62498-5952-34792,4941
1615,4997,5196,9999105,1636860,1637855,0,1,1,0,0,2,49571-58440-55835-51206,6395
1616,7088,6744,10000038,1637176,1638373,0,1,1,0,0,2,67406-9120-33532-65345,10168
1617,3582,2642,9999934,1637360,1638153,0,1,0,0,0,1,31245-71421-71424-22256,7427
1618,4548,6084,9998804,1638136,1638934,0,1,0,0,0,1,44543-42674-39994-61385,5474
1619,6309,2879,10000586,1640207,1640804,0,1,0,0,0,1,62736-54805-40990,5078
1620,2570,2453,9997857,1640506,1641102,0,1,0,0,0,1,21505-42032-52375,4977
1621,3483,1379,10001381,1641656,1642254,0,1,0,0,0,1,30236-11998-8745,5219
1622,4078,1227,9999577,1642466,1643067,0,1,0,0,0,1,40761-15286-7621,2765
1623,5219,3127,9999879,1642909,1644300,0,1,1,0,0,2,51347-67587-67590-54269-27199,9319
1624,7754,2121,10001068,1645929,1646527,0,1,0,0,0,1,71406-32934-16725,7057
1625,3048,3080,10000578,1645960,1646360,0,1,0,0,0,1,28888-27123,1977
1626,3552,1939,9998651,1646352,1646951,0,1,0,0,0,1,30941-726-53197,5876
1627,6107,6825,10000230,1649379,1649975,0,1,0,0,0,1,61520-57230-65833,3268
1628,3750,2546,9999184,1649914,1650512,0,1,0,0,0,1,33936-54804-21682,2998
1629,4723,7662,9999686,1650655,1651650,0,1,1,0,0,2,50390-25061-70853,3935
1630,5094,4971,9998212,1652469,1653460,0,1,1,0,0,2,51774-55852-52993-49518,7336
1631,3167,6487,9999776,1653508,1654104,0,1,0,0,0,1,27821-47590-63803,3736
1632,2170,3141,10000953,1655857,1656459,0,1,0,0,0,1,17403-1542-27285,2817
1633,5699,4730,10000210,1657775,1658171,0,1,0,0,0,1,57033-47233,3482
1634,5247,486,9999957,1659397,1661987,0,1,5,0,0,6,51703-44168-37584-28227,7581
1635,1504,7788,9997813,1660030,1660634,0,1,0,0,0,1,10783-7733-71611,5610
1636,4038,2499,10001180,1660074,1660871,0,1,0,0,0,1,37118-25261-8930-20655,6095
1637,5760,7086,10000228,1660077,1660673,0,1,0,0,0,1,59606-20053-67395,3174
1638,4681,3641,9999728,1661956,1662749,0,1,0,0,0,1,58840-46413-28441-31956,6466
1639,355,5967,10002723,1662536,1662733,0,0,1,0,0,2,39797-60228,1520
1640,7091,5310,10000514,1662876,1664072,0,1,1,0,0,2,67428-15296-47827-52528,5735
1641,4003,45,9999931,1664705,1665102,0,1,0,0,0,1,36887-164,2095
1642,4706,5180,9998562,1665316,1665916,0,1,0,0,0,1,46781-42661-51098,7633
1643,2581,60,9998116,1667087,1667488,0,1,0,0,0,1,22400-2004,1676
1644,7240,4774,9999215,1668027,1668619,0,1,0,0,0,1,68318-52753-47821,6650
1645,7617,2198,10000615,1668725,1669323,0,1,0,0,0,1,70582-13074-17733,2352
1646,7540,4619,10000345,1669106,1669902,0,1,0,0,0,1,70122-63919-63916-45704,5352
1647,5501,3027,10000991,1670098,1671095,0,1,1,0,0,2,54289-52426-52313-26167,6598
1648,4316,886,10000250,1670437,1671036,0,1,0,0,0,1,41626-11517-5005,8728
1649,3000,2048,10000462,1671600,1672397,0,1,1,0,0,2,36470-36568-34225,5122
1650,6812,1478,9999629,1672105,1672704,0,1,0,0,0,1,65754-9151-9507,5459
1651,1361,228,10000828,1672571,1672963,0,1,0,0,0,1,8645-3521,4644
1652,4917,4941,9998546,1672945,1673344,0,1,0,0,0,1,49409-49458,3031
1653,1418,3145,10000639,1675968,1677363,0,1,3,0,0,4,17688-10276-49319,4602
1654,6553,523,9999824,1675992,1676789,0,1,0,0,0,1,64200-60541-36552-2567,3627
1655,5063,5811,10000609,1676220,1676825,0,1,0,0,0,1,49942-41296-57949,5786
1656,6645,4160,10000849,1677023,1677420,0,1,0,0,0,1,64748-38630,1509
1657,529,4162,9998248,1677869,1678465,0,1,0,0,0,1,2594-33983-47004,8542
1658,5191,5463,9997570,1681433,1682031,0,1,0,0,0,1,51135-42660-53959,5449
1659,2013,4260,10000834,1683748,1684544,0,1,0,0,0,1,15604-47215-48852-39823,6046
1660,5105,3560,10001067,1684593,1685990,0,0,4,0,0,5,50403-42660-22696-30979,7217
1661,3498,1504,10000784,1684684,1685882,0,1,1,0,0,2,32115-7609-64333-64328,5544
1662,4349,5347,10002122,1685306,1686901,0,1,3,0,0,4,41387-41381-41293-53162,9511
1663,6142,1324,9999000,1685729,1686525,0,1,2,0,0,3,61730-19166-21232,2137
1664,4285,416,10000873,1685966,1686760,0,1,0,0,0,1,40387-41829-52668-1999,13335
1665,7231,6171,9998711,1687274,1687871,0,1,1,0,0,2,68268-18827-61909,5524
1666,4742,4297,9999216,1689063,1690654,0,1,2,0,0,3,47413-47826-15297-40519,5848
1667,1566,5383,10000679,1689428,1690022,0,1,0,0,0,1,11582-54824-53445,4711
1668,4403,7215,10000147,1690070,1690663,0,1,0,0,0,1,53287-58696-68169,2531
1669,49,3234,9998842,1690824,1691422,0,1,0,0,0,1,610-10521-28134,4984
1670,3992,3138,10000864,1692436,1693034,0,0,1,0,0,2,36345-1519-9464-27268,8059
1671,2026,5725,9999667,1693365,1694158,0,1,0,0,0,1,15755-49977-49732-56842,5620
1672,408,169,10001239,1694424,1695023,0,1,0,0,0,1,1926-1793-523,4032
1673,2035,6846,9999771,1694490,1695287,0,1,0,0,0,1,15851-2352-861-65955,4113
1674,4030,6497,10001507,1694547,1695146,0,1,0,0,0,1,37023-5795-63861,5382
1675,7926,4650,9999728,1694614,1695407,0,1,0,0,0,1,72438-60996-38641-49325,3683
1676,5965,561,9999882,1695688,1696684,0,1,2,0,0,3,60388-15351-9687,3509
1677,3754,4395,9999965,1695960,1696754,0,1,0,0,0,1,33086-9555-10393-41802,4500
1678,1704,1405,10001004,1696525,1697123,0,1,0,0,0,1,12426-53221-56597,4495
1679,5756,7116,9999056,1698156,1698950,0,1,0,0,0,1,57289-52708-59100-67579,5491
1680,50,1663,9999990,1698479,1698879,0,1,0,0,0,1,16127-12140,3102
1681,1757,6997,9999234,1699178,1699976,0,1,0,0,0,1,31760-30606-55771-66861,3553
1682,2637,6439,10000560,1699261,1700460,0,1,1,0,0,2,22245-5263-51432-63517,4667
1683,6597,7586,9999361,1700632,1701838,0,1,1,0,0,2,64464-42014-12710-70399,7675
1684,6482,5037,10000212,1700643,1701242,0,1,0,0,0,1,63772-41296-49655,5822
1685,4346,2848,9999796,1701702,1702301,0,1,0,0,0,1,52380-13759-24358,4601
1686,6339,1092,10000903,1702353,1702949,0,1,0,0,0,1,62916-47774-6820,4394
1687,5037,6871,9999429,1703390,1703991,0,1,0,0,0,1,49654-21625-66105,6583
1688,6801,3920,9999956,1705120,1705718,0,1,0,0,0,1,65686-35358-35373,7842
1689,5315,6839,10000638,1706066,1706862,1,0,1,0,0,3,52578-44999-24386-65913,15030
1690,7715,3658,10000667,1706334,1707130,0,1,0,0,0,1,71170-29361-42184-32223,6216
1691,4307,2596,10000864,1706559,1706956,0,1,0,0,0,1,49863-21828,3143
1692,5764,959,9999930,1707505,1709295,0,1,2,0,0,3,60089-41300-3934-5433,6065
1693,3193,7186,10000133,1709547,1710142,0,1,0,0,0,1,28325-59168-67997,3581
1694,3238,2081,9998929,1709748,1710545,0,1,1,0,0,2,33967-52729-45594,6571
